superhero,survival
Black Widow,0.4123633948620409
Captain America,0.7761891549453139
Captain America,0.8579982756637037
Hulk,0.38310698606073856
Thor,0.7657425974030048
Black Widow,0.9105612058192492
Iron Man,0.3949257598724216
Iron Man,0.5435408852063119
Thor,0.6068893452174962
Hulk,0.8233856810256839
Captain America,0.42877313448116183
Captain America,0.31519367080181837
Captain America,0.7473540448118001
Thor,0.598541556391865
Iron Man,0.43676893576048315
Captain America,0.6119006134103984
Dr. Strange,0.28701080405153334
Hulk,0.3052163391839713
Captain America,0.5291911056265235
Dr. Strange,0.40441442746669054
Captain America,0.7771117158699781
Hulk,0.7301932356785983
Dr. Strange,0.4099597397726029
Captain America,0.38017416140064597
Captain America,0.007264084415510297
Thor,0.5900135126430541
Dr. Strange,0.3760381129104644
Iron Man,0.7452927494887263
Black Widow,0.13221356342546642
Captain America,0.25165087822824717
Captain America,0.7134019061923027
Captain America,0.8289345959201455
Captain America,0.8424338402692229
Dr. Strange,0.5285279622767121
Captain America,0.22170725418254733
Captain America,0.7058506342582405
Thor,0.7025422824081033
Dr. Strange,0.37751291249878705
Dr. Strange,0.07667638501152396
Captain America,0.5638106998521835
Hulk,0.503944585332647
Thor,0.37063169316388667
Captain America,0.17840640293434262
Iron Man,0.7116273064166307
Dr. Strange,0.9040835935156792
Captain America,0.4528367663733661
Captain America,0.0683050297666341
Dr. Strange,0.6333715468645096
Captain America,0.15434627630747855
Captain America,0.7544128787703812
Dr. Strange,0.8604905889369547
Thor,0.8923841477371752
Dr. Strange,0.41641014558263123
Iron Man,0.1654308750294149
Dr. Strange,0.36238632281310856
Thor,0.5954814590513706
Thor,0.26928182877600193
Captain America,0.2596198993269354
Thor,0.9616157594136894
Captain America,0.3867561505176127
Captain America,0.11312228231690824
Thor,0.2673992475029081
Dr. Strange,0.33889266732148826
Captain America,0.8166127414442599
Captain America,0.22220071591436863
Captain America,0.6650924514979124
Captain America,0.8875451025087386
Iron Man,0.8229947872459888
Iron Man,0.31317388731986284
Dr. Strange,0.024381659692153335
Captain America,0.2797732469625771
Dr. Strange,0.7228104146197438
Captain America,0.4800858667585999
Captain America,0.6025869997683913
Dr. Strange,0.5566226970404387
Dr. Strange,0.7655728061217815
Hulk,0.5543959434144199
Dr. Strange,0.9263075273483992
Captain America,0.9972375140059739
Captain America,0.10234713554382324
Hulk,0.39063694840297103
Captain America,0.42301481403410435
Captain America,0.7595885342452675
Hulk,0.33097789785824716
Dr. Strange,0.026030643144622445
Captain America,0.9833237300626934
Iron Man,0.40583883062936366
Captain America,0.08868805225938559
Dr. Strange,0.2496156468987465
Captain America,0.726215316914022
Captain America,0.14238462201319635
Captain America,0.35342997242696583
Thor,0.11642720550298691
Captain America,0.9752662989776582
Hulk,0.3798998820129782
Iron Man,0.5245065267663449
Captain America,0.27380801271647215
Captain America,0.060997031163424253
Black Widow,0.328868196811527
Dr. Strange,0.34315743623301387
Dr. Strange,0.7414678586646914
Captain America,0.6781491360161453
Dr. Strange,0.5666180155239999
Dr. Strange,0.8706711821723729
Captain America,0.2597642606124282
Captain America,0.20146220037713647
Thor,0.2841071616858244
Dr. Strange,0.3316745897755027
Captain America,0.24859695322811604
Captain America,0.733482442330569
Captain America,0.11230783862993121
Black Widow,0.07067141332663596
Captain America,0.34826681786216795
Iron Man,0.11676996503956616
Black Widow,0.40066820406354964
Thor,0.17653572093695402
Dr. Strange,0.3577347497921437
Dr. Strange,0.4585234825499356
Captain America,0.8475501930806786
Captain America,0.12212455575354397
Captain America,0.3578191383276135
Iron Man,0.9351868580561131
Dr. Strange,0.3673222509678453
Dr. Strange,0.3727513840422034
Dr. Strange,0.4230616718996316
Dr. Strange,0.28185666678473353
Thor,0.8849829812534153
Captain America,0.8763399729505181
Dr. Strange,0.2637279932387173
Thor,0.6764458492398262
Iron Man,0.18428335129283369
Captain America,0.5182083155959845
Captain America,0.7649518169928342
Captain America,0.4259942506905645
Captain America,0.9586830853950232
Captain America,0.3704028648789972
Captain America,0.9007395254448056
Captain America,0.2161933807656169
Iron Man,0.43292830884456635
Dr. Strange,0.6601533435750753
Captain America,0.34386087371967733
Iron Man,0.7330317317973822
Hulk,0.50040099513717
Captain America,0.1343250449281186
Captain America,0.5770529999863356
Captain America,0.8806683046277612
Captain America,0.37446346157230437
Captain America,0.9477440996561199
Dr. Strange,0.709355287021026
Captain America,0.8095871901605278
Hulk,0.09672144358046353
Dr. Strange,0.8026979374699295
Captain America,0.9237344029825181
Thor,0.23438164475373924
Hulk,0.5345059344545007
Captain America,0.7376261076424271
Hulk,0.8506370829418302
Captain America,0.9410987431183457
Dr. Strange,0.13812983455136418
Thor,0.323345017619431
Captain America,0.7145767500624061
Captain America,0.8299215652514249
Captain America,0.01637209951877594
Captain America,0.17572274943813682
Captain America,0.24569715303368866
Black Widow,0.7175275611225516
Captain America,0.9828135741408914
Captain America,0.632370795821771
Thor,0.5829061197582632
Black Widow,0.8513922756537795
Captain America,0.9270882792770863
Iron Man,0.4249545247294009
Captain America,0.8924479223787785
Captain America,0.8414049949496984
Captain America,0.9640395671594888
Captain America,0.84264422208070755
Captain America,0.22302143182605505
Iron Man,0.2779670513700694
Dr. Strange,0.024305617902427912
Black Widow,0.09355868981219828
Thor,0.26660715392790735
Dr. Strange,0.66102713230066
Captain America,0.20076213753782213
Captain America,0.16208727238699794
Captain America,0.20141472830437124
Dr. Strange,0.656512534013018
Captain America,0.23077292111702263
Dr. Strange,0.872327683493495
Black Widow,0.5518602642696351
Captain America,0.28761625685729086
Hulk,0.818817452294752
Thor,0.9375558122992516
Captain America,0.23784171068109572
Thor,0.17789082182571292
Captain America,0.3753168194089085
Dr. Strange,0.5545860894490033
Iron Man,0.3691158415749669
Captain America,0.25732154701836407
Hulk,0.0796568791847676
Iron Man,0.8370975425932556
Captain America,0.49049962824210525
Black Widow,0.12203131173737347
Captain America,0.380462494911626
Captain America,0.9894187268801033
Hulk,0.7796281450428069
Dr. Strange,0.456368561135605
Captain America,0.5717520830221474
Dr. Strange,0.17736724787391722
Captain America,0.5474723957013339
Hulk,0.3877353409770876
Captain America,0.08405011217109859
Captain America,0.25955685158260167
Dr. Strange,0.44345614104531705
Captain America,0.4682405022904277
Iron Man,0.24714791658334434
Captain America,0.6925427224487066
Captain America,0.4376225855667144
Hulk,0.900206841295585
Hulk,0.7488474796991795
Hulk,0.9645191514864564
Dr. Strange,0.1261873347684741
Captain America,0.7062257535289973
Captain America,0.46264172764495015
Dr. Strange,0.038435902213677764
Captain America,0.8748406153172255
Iron Man,0.7059199151117355
Black Widow,0.7094952838961035
Captain America,0.9924702229909599
Iron Man,0.13365997606888413
Hulk,0.562666729092598
Captain America,0.8985570382792503
Captain America,0.8246175860986114
Captain America,0.12269229837693274
Thor,0.36999825155362487
Thor,0.9298073665704578
Dr. Strange,0.9579387833364308
Dr. Strange,0.3525833962485194
Iron Man,0.7781204450875521
Black Widow,0.833663517376408
Captain America,0.35986920236609876
Iron Man,0.6047030854970217
Hulk,0.49301911354996264
Dr. Strange,0.690928558120504
Captain America,0.7119767453987151
Dr. Strange,0.17718169908039272
Captain America,0.8335066062863916
Captain America,0.6810149904340506
Captain America,0.4052501122932881
Captain America,0.2437834336888045
Thor,0.35747410519979894
Captain America,0.32363385637290776
Captain America,0.05103966128081083
Iron Man,0.2798629195895046
Iron Man,0.46613598079420626
Hulk,0.6446508176159114
Captain America,0.19526690035127103
Dr. Strange,0.21915700007230043
Captain America,0.7572964678984135
Dr. Strange,0.9061296454165131
Thor,0.9773430619388819
Thor,0.2504443086218089
Captain America,0.3356718020513654
Captain America,0.22267467179335654
Iron Man,0.42326013883575797
Captain America,0.05964075028896332
Captain America,0.282167095458135
Thor,0.7928841065149754
Dr. Strange,0.6838345907162875
Thor,0.19442394212819636
Black Widow,0.04692828399129212
Captain America,0.2599215910304338
Iron Man,0.7709863327909261
Captain America,0.9040219839662313
Captain America,0.357060280861333
Captain America,0.638212114572525
Iron Man,0.2598207325208932
Captain America,0.66088413936086
Captain America,0.10664439480751753
Captain America,0.6541498072911054
Thor,0.28839206672273576
Hulk,0.6094024605117738
Captain America,0.5162218667101115
Captain America,0.9689125064760447
Captain America,0.8528545591980219
Captain America,0.36135487677529454
Captain America,0.5902273845858872
Hulk,0.23321015271358192
Captain America,0.7911281411070377
Captain America,0.8279386002104729
Captain America,0.8809905890375376
Captain America,0.6814061901532114
Hulk,0.10390696860849857
Black Widow,0.2576638434547931
Thor,0.8889954360201955
Hulk,0.7820693717803806
Dr. Strange,0.5910725956782699
Black Widow,0.9891151387710124
Dr. Strange,0.9821801085490733
Captain America,0.4184628401417285
Captain America,0.43797403923235834
Captain America,0.1935609271749854
Captain America,0.17794923530891538
Captain America,0.5224373391829431
Captain America,0.5483397198840976
Captain America,0.7976489500142634
Iron Man,0.03505029925145209
Dr. Strange,0.9307449629995972
Captain America,0.4126947964541614
Thor,0.14142023352906108
Captain America,0.4595292550511658
Captain America,0.3013332858681679
Thor,0.478029320249334
Dr. Strange,0.9384326711297035
Iron Man,0.8703327814582735
Captain America,0.9004517560824752
Dr. Strange,0.608423352940008
Dr. Strange,0.5335784170310944
Thor,0.32979354984126985
Thor,0.954057308845222
Dr. Strange,0.3203819035552442
Captain America,0.11837721476331353
Captain America,0.6877626695204526
Iron Man,0.8957773458678275
Captain America,0.5597984835039824
Dr. Strange,0.07180770137347281
Thor,0.9943986982107162
Captain America,0.833539672428742
Dr. Strange,0.8452706248499453
Captain America,0.3659173483029008
Captain America,0.38242044439539313
Dr. Strange,0.7178890630602837
Captain America,0.095437853829935193
Captain America,0.2006149902008474
Captain America,0.9628708914387971
Thor,0.10620285081677139
Captain America,0.12824999424628913
Captain America,0.9170959796756506
Hulk,0.657739716116339
Captain America,0.9197030693758279
Thor,0.9601275711320341
Captain America,0.02439270610921085
Captain America,0.4995331815443933
Black Widow,0.8830158887431026
Hulk,0.19509828160516918
Captain America,0.7477393995504826
Captain America,0.20071913953870535
Hulk,0.7669512622524053
Captain America,0.5577870185952634
Captain America,0.6240481145214289
Captain America,0.08210634347051382
Captain America,0.6842424685601145
Captain America,0.7106013773009181
Black Widow,0.7909980090335011
Hulk,0.5635441949125379
Captain America,0.9154278435744345
Hulk,0.28556959447450936
Thor,0.9905304496642202
Hulk,0.42186660203151405
Iron Man,0.35262713418342173
Captain America,0.7549560903571546
Captain America,0.2061955095268786
Captain America,0.4233813304454088
Captain America,0.5692970184609294
Iron Man,0.7744564313907176
Hulk,0.7052900425624102
Captain America,0.7199773928150535
Captain America,0.6793524099048227
Iron Man,0.8032122773583978
Hulk,0.04951457097195089
Dr. Strange,0.4045796412974596
Captain America,0.27451331494376063
Captain America,0.7419166867621243
Captain America,0.2948946407996118
Captain America,0.2968272182624787
Iron Man,0.4480537436902523
Black Widow,0.0237362259067595
Iron Man,0.1757241152226925
Captain America,0.9449110964778811
Captain America,0.32315700221806765
Black Widow,0.07636082777753472
Captain America,0.9718388114124537
Hulk,0.8962092637084424
Captain America,0.5547581533901393
Thor,0.10479371785186231
Captain America,0.30018928018398583
Iron Man,0.9615693653468043
Dr. Strange,0.4744168359320611
Captain America,0.3538404027931392
Captain America,0.8647919201757759
Captain America,0.620407345239073
Captain America,0.0044680333230644464
Captain America,0.09919460979290307
Captain America,0.9972507432103157
Captain America,0.3270841136109084
Captain America,0.24837888265028596
Thor,0.8185888305306435
Thor,0.621049449313432
Dr. Strange,0.984095491701737
Hulk,0.7334444976877421
Captain America,0.0027577830478549004
Captain America,0.45526825403794646
Captain America,0.2445161782670766
Dr. Strange,0.20271827862598002
Captain America,0.5288571959827095
Dr. Strange,0.004158252151682973
Thor,0.08285594335757196
Captain America,0.9327854365110397
Iron Man,0.685833532596007
Captain America,0.9005292160436511
Captain America,0.9868422385770828
Iron Man,0.5917933715973049
Captain America,0.30936472909525037
Captain America,0.526049182517454
Captain America,0.24230185756459832
Captain America,0.06065716338343918
Thor,0.48596642119809985
Dr. Strange,0.43203898961655796
Captain America,0.9929723725654185
Dr. Strange,0.32345847017131746
Iron Man,0.7464991996530443
Captain America,0.06098291068337858
Captain America,0.12924322485923767
Captain America,0.6029715090990067
Dr. Strange,0.0062278443947434425
Captain America,0.5580184974242002
Black Widow,0.580619732150808
Captain America,0.9238827682565898
Captain America,0.9654985219240189
Hulk,0.8314763680100441
Black Widow,0.7676075175404549
Captain America,0.46611708332784474
Captain America,0.9866623738780618
Thor,0.31791539839468896
Captain America,0.8189941314049065
Hulk,0.4883972476236522
Captain America,0.5898694670759141
Dr. Strange,0.4496962691191584
Dr. Strange,0.5420650017913431
Captain America,0.2930584221612662
Iron Man,0.6770602720789611
Captain America,0.35651882202364504
Captain America,0.7125954746734351
Hulk,0.7450049195904285
Iron Man,0.8846983448602259
Thor,0.3094374858774245
Hulk,0.7575839278288186
Captain America,0.1600416584406048
Thor,0.9232338580768555
Captain America,0.8685721941292286
Captain America,0.03226502891629934
Thor,0.9176650489680469
Hulk,0.014669003197923303
Thor,0.20929226512089372
Captain America,0.7365960793104023
Iron Man,0.374094681115821
Captain America,0.6598004028201103
Hulk,0.9234176548197865
Iron Man,0.540895470418036
Dr. Strange,0.776141150854528
